organism,SMAG,taxlevel,breakpoints,cor_md5sum1,cor_md5sum2,cor_md5sum3,cor_md5sum4,cor_md5sum5,cor_md5sum6,cor_md5sum7,cor_md5sum8,cor_md5sum9,cor_md5sum10,organism,SMAG,taxlevel,breakpoints,rho_md5sum1,rho_md5sum2,rho_md5sum3,rho_md5sum4,rho_md5sum5,rho_md5sum6,rho_md5sum7,rho_md5sum8,rho_md5sum9,rho_md5sum10
New_MAST-4,Metagenome_centric_SAG_TOSAG41_19,taxogroup_1,NA NA NA NA NA NA NA NA,4b71d7c63c992a0fde5d2394195cb5f61dceef73,f37be9188bbb84e6bb1f025f0956235da26d376a,,,,,,,,,New_MAST-4,Metagenome_centric_SAG_TOSAG41_19,taxogroup_1,NA NA NA NA NA NA NA NA NA,e42a3277b33221b37e3d2081c1a676214a3fcffc,72d95572bdd12010205587e604b6e7e362d3d3db,,,,,,,,
New_MAST-4,Metagenome_centric_SAG_TOSAG41_19,taxogroup_2,NA NA NA NA NA NA NA NA,4b71d7c63c992a0fde5d2394195cb5f61dceef73,f37be9188bbb84e6bb1f025f0956235da26d376a,,,,,,,,,New_MAST-4,Metagenome_centric_SAG_TOSAG41_19,taxogroup_2,NA NA NA NA NA NA NA NA NA,e42a3277b33221b37e3d2081c1a676214a3fcffc,72d95572bdd12010205587e604b6e7e362d3d3db,,,,,,,,
New_MAST-4,Metagenome_centric_SAG_TOSAG41_24,taxogroup_1,NA NA NA NA NA NA NA NA,4b71d7c63c992a0fde5d2394195cb5f61dceef73,f37be9188bbb84e6bb1f025f0956235da26d376a,,,,,,,,,New_MAST-4,Metagenome_centric_SAG_TOSAG41_24,taxogroup_1,NA NA NA NA NA NA NA NA NA,e42a3277b33221b37e3d2081c1a676214a3fcffc,72d95572bdd12010205587e604b6e7e362d3d3db,,,,,,,,
New_MAST-4,Metagenome_centric_SAG_TOSAG41_24,taxogroup_2,NA NA NA NA NA NA,4b71d7c63c992a0fde5d2394195cb5f61dceef73,f37be9188bbb84e6bb1f025f0956235da26d376a,,,,,,,,,New_MAST-4,Metagenome_centric_SAG_TOSAG41_24,taxogroup_2,NA NA NA NA NA NA,e42a3277b33221b37e3d2081c1a676214a3fcffc,72d95572bdd12010205587e604b6e7e362d3d3db,,,,,,,,
New_MAST-4,TARA_AON_82_MAG_00137,taxogroup_1,1 NA NA NA NA NA NA NA NA,f37be9188bbb84e6bb1f025f0956235da26d376a,,,,,,,,,,New_MAST-4,TARA_AON_82_MAG_00137,taxogroup_1,NA NA NA NA NA NA NA NA NA,e42a3277b33221b37e3d2081c1a676214a3fcffc,72d95572bdd12010205587e604b6e7e362d3d3db,,,,,,,,
New_MAST-4,TARA_AON_82_MAG_00137,taxogroup_2,1 NA NA NA NA NA NA,f37be9188bbb84e6bb1f025f0956235da26d376a,,,,,,,,,,New_MAST-4,TARA_AON_82_MAG_00137,taxogroup_2,NA NA NA NA NA NA NA,e42a3277b33221b37e3d2081c1a676214a3fcffc,72d95572bdd12010205587e604b6e7e362d3d3db,,,,,,,,
New_MAST-4,TARA_AON_82_MAG_00160,taxogroup_1,NA NA NA NA NA NA NA NA NA,f37be9188bbb84e6bb1f025f0956235da26d376a,,,,,,,,,,New_MAST-4,TARA_AON_82_MAG_00160,taxogroup_1,NA NA NA NA NA NA NA NA NA,e42a3277b33221b37e3d2081c1a676214a3fcffc,72d95572bdd12010205587e604b6e7e362d3d3db,,,,,,,,
New_MAST-4,TARA_AON_82_MAG_00160,taxogroup_2,1 NA NA NA NA NA NA,f37be9188bbb84e6bb1f025f0956235da26d376a,,,,,,,,,,New_MAST-4,TARA_AON_82_MAG_00160,taxogroup_2,NA NA NA NA NA NA NA NA,e42a3277b33221b37e3d2081c1a676214a3fcffc,72d95572bdd12010205587e604b6e7e362d3d3db,,,,,,,,
New_MAST-4,TARA_AON_82_MAG_00272,taxogroup_1,1 NA NA NA NA NA NA NA NA,4b71d7c63c992a0fde5d2394195cb5f61dceef73,,,,,,,,,,New_MAST-4,TARA_AON_82_MAG_00272,taxogroup_1,NA NA NA NA NA NA NA NA NA,e42a3277b33221b37e3d2081c1a676214a3fcffc,72d95572bdd12010205587e604b6e7e362d3d3db,,,,,,,,
New_MAST-4,TARA_AON_82_MAG_00272,taxogroup_2,1 NA NA NA NA NA,4b71d7c63c992a0fde5d2394195cb5f61dceef73,,,,,,,,,,New_MAST-4,TARA_AON_82_MAG_00272,taxogroup_2,NA NA NA NA NA NA NA,e42a3277b33221b37e3d2081c1a676214a3fcffc,72d95572bdd12010205587e604b6e7e362d3d3db,,,,,,,,
New_MAST-4,TARA_AON_82_MAG_00275,taxogroup_1,NA NA NA NA NA NA NA NA,4b71d7c63c992a0fde5d2394195cb5f61dceef73,,,,,,,,,,New_MAST-4,TARA_AON_82_MAG_00275,taxogroup_1,NA NA NA NA NA NA NA NA NA,e42a3277b33221b37e3d2081c1a676214a3fcffc,72d95572bdd12010205587e604b6e7e362d3d3db,,,,,,,,
New_MAST-4,TARA_AON_82_MAG_00275,taxogroup_2,NA 2 NA NA NA NA NA NA,af471ce0d02c980306a1581b53c6af4660343b9a,dff267fe8ee17fd6c87e6c104bbfd2a1773e9c24,,,,,,,,,New_MAST-4,TARA_AON_82_MAG_00275,taxogroup_2,NA NA NA NA NA NA NA NA,e42a3277b33221b37e3d2081c1a676214a3fcffc,72d95572bdd12010205587e604b6e7e362d3d3db,,,,,,,,
New_MAST-4,TARA_AON_82_MAG_00276,taxogroup_1,NA NA NA NA NA NA NA NA NA,af471ce0d02c980306a1581b53c6af4660343b9a,dff267fe8ee17fd6c87e6c104bbfd2a1773e9c24,,,,,,,,,New_MAST-4,TARA_AON_82_MAG_00276,taxogroup_1,NA NA NA NA NA NA NA NA NA,e42a3277b33221b37e3d2081c1a676214a3fcffc,72d95572bdd12010205587e604b6e7e362d3d3db,,,,,,,,
New_MAST-4,TARA_AON_82_MAG_00276,taxogroup_2,NA NA NA NA NA NA,af471ce0d02c980306a1581b53c6af4660343b9a,dff267fe8ee17fd6c87e6c104bbfd2a1773e9c24,,,,,,,,,New_MAST-4,TARA_AON_82_MAG_00276,taxogroup_2,NA NA NA NA NA NA NA,e42a3277b33221b37e3d2081c1a676214a3fcffc,72d95572bdd12010205587e604b6e7e362d3d3db,,,,,,,,
New_MAST-4,TARA_AON_82_MAG_00281,taxogroup_1,1 NA NA NA NA NA,7778d0aa2ae1bcd1f0b62fe79c4283bc5fc7f9ec,,,,,,,,,,New_MAST-4,TARA_AON_82_MAG_00281,taxogroup_1,1 NA NA NA NA NA,7778d0aa2ae1bcd1f0b62fe79c4283bc5fc7f9ec,,,,,,,,,
New_MAST-4,TARA_AON_82_MAG_00281,taxogroup_2,NA NA NA NA NA NA NA,7778d0aa2ae1bcd1f0b62fe79c4283bc5fc7f9ec,,,,,,,,,,New_MAST-4,TARA_AON_82_MAG_00281,taxogroup_2,NA NA NA NA NA NA NA,7778d0aa2ae1bcd1f0b62fe79c4283bc5fc7f9ec,,,,,,,,,
New_MAST-4,TARA_AOS_82_MAG_00135,taxogroup_1,NA NA NA NA NA NA NA,7778d0aa2ae1bcd1f0b62fe79c4283bc5fc7f9ec,,,,,,,,,,New_MAST-4,TARA_AOS_82_MAG_00135,taxogroup_1,NA NA NA NA NA NA NA NA,7778d0aa2ae1bcd1f0b62fe79c4283bc5fc7f9ec,,,,,,,,,
New_MAST-4,TARA_AOS_82_MAG_00135,taxogroup_2,NA NA NA NA NA,7778d0aa2ae1bcd1f0b62fe79c4283bc5fc7f9ec,,,,,,,,,,New_MAST-4,TARA_AOS_82_MAG_00135,taxogroup_2,NA NA NA NA NA NA NA,7778d0aa2ae1bcd1f0b62fe79c4283bc5fc7f9ec,,,,,,,,,
New_MAST-4,TARA_AOS_82_MAG_00150,taxogroup_1,NA NA NA NA NA NA NA NA,7778d0aa2ae1bcd1f0b62fe79c4283bc5fc7f9ec,,,,,,,,,,New_MAST-4,TARA_AOS_82_MAG_00150,taxogroup_1,NA NA NA NA NA NA NA NA,7778d0aa2ae1bcd1f0b62fe79c4283bc5fc7f9ec,,,,,,,,,
New_MAST-4,TARA_AOS_82_MAG_00150,taxogroup_2,NA NA NA NA NA NA NA,7778d0aa2ae1bcd1f0b62fe79c4283bc5fc7f9ec,,,,,,,,,,New_MAST-4,TARA_AOS_82_MAG_00150,taxogroup_2,NA NA NA NA NA NA NA,7778d0aa2ae1bcd1f0b62fe79c4283bc5fc7f9ec,,,,,,,,,
New_MAST-4,TARA_ARC_108_MAG_00188,taxogroup_1,1 NA NA NA NA NA NA NA NA,2cffdc0cf910919653e85c2be2ba076bd584d8ba,,,,,,,,,,New_MAST-4,TARA_ARC_108_MAG_00188,taxogroup_1,NA NA NA NA NA NA,7778d0aa2ae1bcd1f0b62fe79c4283bc5fc7f9ec,,,,,,,,,
New_MAST-4,TARA_ARC_108_MAG_00188,taxogroup_2,NA NA NA NA NA NA NA NA,2cffdc0cf910919653e85c2be2ba076bd584d8ba,,,,,,,,,,New_MAST-4,TARA_ARC_108_MAG_00188,taxogroup_2,NA NA NA NA NA NA NA NA,7778d0aa2ae1bcd1f0b62fe79c4283bc5fc7f9ec,,,,,,,,,
New_MAST-4,TARA_ARC_108_MAG_00220,taxogroup_1,1 NA NA NA NA NA NA NA,2cffdc0cf910919653e85c2be2ba076bd584d8ba,,,,,,,,,,New_MAST-4,TARA_ARC_108_MAG_00220,taxogroup_1,1 NA NA NA NA NA NA,2cffdc0cf910919653e85c2be2ba076bd584d8ba,,,,,,,,,
New_MAST-4,TARA_ARC_108_MAG_00220,taxogroup_2,NA NA NA NA NA NA,2cffdc0cf910919653e85c2be2ba076bd584d8ba,,,,,,,,,,New_MAST-4,TARA_ARC_108_MAG_00220,taxogroup_2,NA NA NA NA NA NA NA NA,2cffdc0cf910919653e85c2be2ba076bd584d8ba,,,,,,,,,
New_MAST-4,TARA_ARC_108_MAG_00243,taxogroup_1,NA NA NA NA NA NA NA,2cffdc0cf910919653e85c2be2ba076bd584d8ba,,,,,,,,,,New_MAST-4,TARA_ARC_108_MAG_00243,taxogroup_1,NA NA NA NA NA NA NA NA,2cffdc0cf910919653e85c2be2ba076bd584d8ba,,,,,,,,,
New_MAST-4,TARA_ARC_108_MAG_00243,taxogroup_2,NA NA NA NA NA NA NA NA,2cffdc0cf910919653e85c2be2ba076bd584d8ba,,,,,,,,,,New_MAST-4,TARA_ARC_108_MAG_00243,taxogroup_2,NA NA NA NA NA NA NA NA NA,2cffdc0cf910919653e85c2be2ba076bd584d8ba,,,,,,,,,
New_MAST-4,TARA_ION_45_MAG_00145,taxogroup_1,NA NA NA NA NA NA NA NA NA,2cffdc0cf910919653e85c2be2ba076bd584d8ba,,,,,,,,,,New_MAST-4,TARA_ION_45_MAG_00145,taxogroup_1,NA NA NA NA NA NA NA NA NA,2cffdc0cf910919653e85c2be2ba076bd584d8ba,,,,,,,,,
New_MAST-4,TARA_ION_45_MAG_00145,taxogroup_2,NA NA NA NA NA NA NA,2cffdc0cf910919653e85c2be2ba076bd584d8ba,,,,,,,,,,New_MAST-4,TARA_ION_45_MAG_00145,taxogroup_2,NA NA NA NA NA NA NA NA,2cffdc0cf910919653e85c2be2ba076bd584d8ba,,,,,,,,,
New_MAST-4,TARA_IOS_50_MAG_00098,taxogroup_1,NA NA NA NA NA NA NA NA NA,2cffdc0cf910919653e85c2be2ba076bd584d8ba,,,,,,,,,,New_MAST-4,TARA_IOS_50_MAG_00098,taxogroup_1,NA NA NA NA NA NA NA NA NA,2cffdc0cf910919653e85c2be2ba076bd584d8ba,,,,,,,,,
New_MAST-4,TARA_IOS_50_MAG_00098,taxogroup_2,NA NA 3 NA NA 6 NA NA,20946f50fca1c8c0dc64e9b2a1a2951076c8ffbc,3b1acc7c8e6fe4b46dd3e46310c02af1276f2bb6,e42a3277b33221b37e3d2081c1a676214a3fcffc,73c8b0d87770d7f1bf8649d78df5de560383143b,368545fde2de5897a83f4c09a207dcc921c06b73,72d95572bdd12010205587e604b6e7e362d3d3db,,,,,New_MAST-4,TARA_IOS_50_MAG_00098,taxogroup_2,1 NA 3 NA NA NA NA NA,e42a3277b33221b37e3d2081c1a676214a3fcffc,368545fde2de5897a83f4c09a207dcc921c06b73,72d95572bdd12010205587e604b6e7e362d3d3db,,,,,,,
New_MAST-4,TARA_MED_95_MAG_00378,taxogroup_1,NA NA NA NA NA NA NA NA,20946f50fca1c8c0dc64e9b2a1a2951076c8ffbc,3b1acc7c8e6fe4b46dd3e46310c02af1276f2bb6,e42a3277b33221b37e3d2081c1a676214a3fcffc,73c8b0d87770d7f1bf8649d78df5de560383143b,368545fde2de5897a83f4c09a207dcc921c06b73,72d95572bdd12010205587e604b6e7e362d3d3db,,,,,New_MAST-4,TARA_MED_95_MAG_00378,taxogroup_1,NA NA NA NA NA NA NA,e42a3277b33221b37e3d2081c1a676214a3fcffc,368545fde2de5897a83f4c09a207dcc921c06b73,72d95572bdd12010205587e604b6e7e362d3d3db,,,,,,,
New_MAST-4,TARA_MED_95_MAG_00378,taxogroup_2,NA NA NA NA NA NA NA NA,20946f50fca1c8c0dc64e9b2a1a2951076c8ffbc,3b1acc7c8e6fe4b46dd3e46310c02af1276f2bb6,e42a3277b33221b37e3d2081c1a676214a3fcffc,73c8b0d87770d7f1bf8649d78df5de560383143b,368545fde2de5897a83f4c09a207dcc921c06b73,72d95572bdd12010205587e604b6e7e362d3d3db,,,,,New_MAST-4,TARA_MED_95_MAG_00378,taxogroup_2,NA NA NA NA NA NA NA,e42a3277b33221b37e3d2081c1a676214a3fcffc,368545fde2de5897a83f4c09a207dcc921c06b73,72d95572bdd12010205587e604b6e7e362d3d3db,,,,,,,
New_MAST-4,TARA_PON_109_MAG_00219,taxogroup_1,NA NA NA NA NA NA NA NA NA,20946f50fca1c8c0dc64e9b2a1a2951076c8ffbc,3b1acc7c8e6fe4b46dd3e46310c02af1276f2bb6,e42a3277b33221b37e3d2081c1a676214a3fcffc,73c8b0d87770d7f1bf8649d78df5de560383143b,368545fde2de5897a83f4c09a207dcc921c06b73,72d95572bdd12010205587e604b6e7e362d3d3db,,,,,New_MAST-4,TARA_PON_109_MAG_00219,taxogroup_1,NA NA NA NA NA NA NA NA NA,e42a3277b33221b37e3d2081c1a676214a3fcffc,368545fde2de5897a83f4c09a207dcc921c06b73,72d95572bdd12010205587e604b6e7e362d3d3db,,,,,,,
New_MAST-4,TARA_PON_109_MAG_00219,taxogroup_2,1 NA 3 NA NA NA NA NA,20946f50fca1c8c0dc64e9b2a1a2951076c8ffbc,e42a3277b33221b37e3d2081c1a676214a3fcffc,3b1acc7c8e6fe4b46dd3e46310c02af1276f2bb6,,,,,,,,New_MAST-4,TARA_PON_109_MAG_00219,taxogroup_2,1 NA 3 NA NA NA NA NA,e42a3277b33221b37e3d2081c1a676214a3fcffc,368545fde2de5897a83f4c09a207dcc921c06b73,72d95572bdd12010205587e604b6e7e362d3d3db,,,,,,,
New_MAST-4,TARA_SOC_28_MAG_00048,taxogroup_1,1 NA NA NA NA,7778d0aa2ae1bcd1f0b62fe79c4283bc5fc7f9ec,,,,,,,,,,New_MAST-4,TARA_SOC_28_MAG_00048,taxogroup_1,1 NA NA NA NA NA NA,7778d0aa2ae1bcd1f0b62fe79c4283bc5fc7f9ec,,,,,,,,,
New_MAST-4,TARA_SOC_28_MAG_00048,taxogroup_2,NA NA NA NA NA NA NA NA,7778d0aa2ae1bcd1f0b62fe79c4283bc5fc7f9ec,,,,,,,,,,New_MAST-4,TARA_SOC_28_MAG_00048,taxogroup_2,NA NA NA NA NA NA NA,7778d0aa2ae1bcd1f0b62fe79c4283bc5fc7f9ec,,,,,,,,,
New_MAST-4,TARA_SOC_28_MAG_00051,taxogroup_1,1 NA NA NA,7778d0aa2ae1bcd1f0b62fe79c4283bc5fc7f9ec,,,,,,,,,,New_MAST-4,TARA_SOC_28_MAG_00051,taxogroup_1,NA NA NA NA NA NA,7778d0aa2ae1bcd1f0b62fe79c4283bc5fc7f9ec,,,,,,,,,
New_MAST-4,TARA_SOC_28_MAG_00051,taxogroup_2,NA NA NA NA NA NA NA NA,7778d0aa2ae1bcd1f0b62fe79c4283bc5fc7f9ec,,,,,,,,,,New_MAST-4,TARA_SOC_28_MAG_00051,taxogroup_2,NA NA NA NA NA NA NA NA,7778d0aa2ae1bcd1f0b62fe79c4283bc5fc7f9ec,,,,,,,,,
New_MAST-4,TARA_SOC_28_MAG_00052,taxogroup_1,1 NA NA NA NA,7778d0aa2ae1bcd1f0b62fe79c4283bc5fc7f9ec,,,,,,,,,,New_MAST-4,TARA_SOC_28_MAG_00052,taxogroup_1,1 NA NA NA NA NA NA,7778d0aa2ae1bcd1f0b62fe79c4283bc5fc7f9ec,,,,,,,,,
New_MAST-4,TARA_SOC_28_MAG_00052,taxogroup_2,NA NA NA NA NA NA NA NA,7778d0aa2ae1bcd1f0b62fe79c4283bc5fc7f9ec,,,,,,,,,,New_MAST-4,TARA_SOC_28_MAG_00052,taxogroup_2,NA NA NA NA NA NA NA NA,7778d0aa2ae1bcd1f0b62fe79c4283bc5fc7f9ec,,,,,,,,,
Ostreococcus,TARA_AON_82_MAG_00012,genus,1,6b514fe39086fcf7c1325878394f32b5e6141e95,,,,,,,,,,Ostreococcus,TARA_AON_82_MAG_00012,genus,"",7778d0aa2ae1bcd1f0b62fe79c4283bc5fc7f9ec,,,,,,,,,
Ostreococcus,TARA_AON_82_MAG_00012,taxogroup_middle,1,6b514fe39086fcf7c1325878394f32b5e6141e95,,,,,,,,,,Ostreococcus,TARA_AON_82_MAG_00012,taxogroup_middle,"",7778d0aa2ae1bcd1f0b62fe79c4283bc5fc7f9ec,,,,,,,,,
Ostreococcus,TARA_ION_45_MAG_00010,genus,1,6b514fe39086fcf7c1325878394f32b5e6141e95,,,,,,,,,,Ostreococcus,TARA_ION_45_MAG_00010,genus,1,6b514fe39086fcf7c1325878394f32b5e6141e95,,,,,,,,,
Ostreococcus,TARA_ION_45_MAG_00010,taxogroup_middle,1 NA,6b514fe39086fcf7c1325878394f32b5e6141e95,,,,,,,,,,Ostreococcus,TARA_ION_45_MAG_00010,taxogroup_middle,1 2,6b514fe39086fcf7c1325878394f32b5e6141e95,8bbb790e48bdc59dad64adfe9d756e9e4a1e7eff,,,,,,,,
Ostreococcus,TARA_PON_109_MAG_00166,genus,1,6b514fe39086fcf7c1325878394f32b5e6141e95,,,,,,,,,,Ostreococcus,TARA_PON_109_MAG_00166,genus,NA,6b514fe39086fcf7c1325878394f32b5e6141e95,8bbb790e48bdc59dad64adfe9d756e9e4a1e7eff,,,,,,,,
Ostreococcus,TARA_PON_109_MAG_00166,taxogroup_middle,1 2,6b514fe39086fcf7c1325878394f32b5e6141e95,c876c4d5052b943d870996a2c62f570873fd11ba,,,,,,,,,Ostreococcus,TARA_PON_109_MAG_00166,taxogroup_middle,NA,6b514fe39086fcf7c1325878394f32b5e6141e95,8bbb790e48bdc59dad64adfe9d756e9e4a1e7eff,,,,,,,,
Ostreococcus,TARA_RED_19_MAG_00007,genus,1,6b514fe39086fcf7c1325878394f32b5e6141e95,,,,,,,,,,Ostreococcus,TARA_RED_19_MAG_00007,genus,1,6b514fe39086fcf7c1325878394f32b5e6141e95,,,,,,,,,
Ostreococcus,TARA_RED_19_MAG_00007,taxogroup_middle,1 2,6b514fe39086fcf7c1325878394f32b5e6141e95,c876c4d5052b943d870996a2c62f570873fd11ba,,,,,,,,,Ostreococcus,TARA_RED_19_MAG_00007,taxogroup_middle,1 NA,6b514fe39086fcf7c1325878394f32b5e6141e95,,,,,,,,,
Pelagococcus,TARA_AOS_82_MAG_00162,genus,NA,6b514fe39086fcf7c1325878394f32b5e6141e95,c876c4d5052b943d870996a2c62f570873fd11ba,,,,,,,,,Pelagococcus,TARA_AOS_82_MAG_00162,genus,NA,6b514fe39086fcf7c1325878394f32b5e6141e95,,,,,,,,,
Pelagococcus,TARA_AOS_82_MAG_00162,taxogroup_middle,NA NA NA NA NA NA,6b514fe39086fcf7c1325878394f32b5e6141e95,c876c4d5052b943d870996a2c62f570873fd11ba,,,,,,,,,Pelagococcus,TARA_AOS_82_MAG_00162,taxogroup_middle,NA NA NA NA NA NA NA NA,6b514fe39086fcf7c1325878394f32b5e6141e95,,,,,,,,,
Pelagococcus,TARA_ARC_108_MAG_00263,genus,NA,6b514fe39086fcf7c1325878394f32b5e6141e95,c876c4d5052b943d870996a2c62f570873fd11ba,,,,,,,,,Pelagococcus,TARA_ARC_108_MAG_00263,genus,NA,6b514fe39086fcf7c1325878394f32b5e6141e95,,,,,,,,,
Pelagococcus,TARA_ARC_108_MAG_00263,taxogroup_middle,NA NA NA NA NA NA,6b514fe39086fcf7c1325878394f32b5e6141e95,c876c4d5052b943d870996a2c62f570873fd11ba,,,,,,,,,Pelagococcus,TARA_ARC_108_MAG_00263,taxogroup_middle,NA NA NA NA NA NA NA,6b514fe39086fcf7c1325878394f32b5e6141e95,,,,,,,,,
Phaeocystis,TARA_AON_82_MAG_00318,genus,NA NA NA,6b514fe39086fcf7c1325878394f32b5e6141e95,c876c4d5052b943d870996a2c62f570873fd11ba,,,,,,,,,Phaeocystis,TARA_AON_82_MAG_00318,genus,1 NA NA,96c5901e7210ca1d64ab089e389555218b7f293f,,,,,,,,,
Phaeocystis,TARA_AON_82_MAG_00318,taxogroup_middle,1 NA NA NA NA NA NA NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,,Phaeocystis,TARA_AON_82_MAG_00318,taxogroup_middle,1 NA NA NA NA NA NA NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,
Phaeocystis,TARA_AON_82_MAG_00337,genus,1 NA 3,45a0850e5fa08e2758aa58a4f8dee03b1cff2ad7,96c5901e7210ca1d64ab089e389555218b7f293f,24b03d417623084d5e71a6fe4b601e2890297aa9,,,,,,,,Phaeocystis,TARA_AON_82_MAG_00337,genus,NA NA 3 NA,45a0850e5fa08e2758aa58a4f8dee03b1cff2ad7,96c5901e7210ca1d64ab089e389555218b7f293f,24b03d417623084d5e71a6fe4b601e2890297aa9,,,,,,,
Phaeocystis,TARA_AON_82_MAG_00337,taxogroup_middle,1 NA NA NA NA NA NA,45a0850e5fa08e2758aa58a4f8dee03b1cff2ad7,,,,,,,,,,Phaeocystis,TARA_AON_82_MAG_00337,taxogroup_middle,NA NA NA NA NA NA NA,45a0850e5fa08e2758aa58a4f8dee03b1cff2ad7,96c5901e7210ca1d64ab089e389555218b7f293f,24b03d417623084d5e71a6fe4b601e2890297aa9,,,,,,,
Phaeocystis,TARA_AOS_82_MAG_00154,genus,NA NA NA,45a0850e5fa08e2758aa58a4f8dee03b1cff2ad7,,,,,,,,,,Phaeocystis,TARA_AOS_82_MAG_00154,genus,NA,45a0850e5fa08e2758aa58a4f8dee03b1cff2ad7,96c5901e7210ca1d64ab089e389555218b7f293f,24b03d417623084d5e71a6fe4b601e2890297aa9,,,,,,,
Phaeocystis,TARA_AOS_82_MAG_00154,taxogroup_middle,1 NA NA NA NA NA NA NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,,Phaeocystis,TARA_AOS_82_MAG_00154,taxogroup_middle,1 NA NA NA NA NA NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,
Phaeocystis,TARA_AOS_82_MAG_00182,genus,NA NA NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,,Phaeocystis,TARA_AOS_82_MAG_00182,genus,NA NA NA NA,1f3fb5bfd8ed88ff087a9e42b6ee84797ae75020,,,,,,,,,
Phaeocystis,TARA_AOS_82_MAG_00182,taxogroup_middle,1 NA NA NA NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,,Phaeocystis,TARA_AOS_82_MAG_00182,taxogroup_middle,1 NA NA NA NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,
Phaeocystis,TARA_AOS_82_MAG_00183,genus,NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,,Phaeocystis,TARA_AOS_82_MAG_00183,genus,NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,
Phaeocystis,TARA_AOS_82_MAG_00183,taxogroup_middle,1 NA NA NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,,Phaeocystis,TARA_AOS_82_MAG_00183,taxogroup_middle,1 NA NA NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,
Phaeocystis,TARA_ARC_108_MAG_00248,genus,NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,,Phaeocystis,TARA_ARC_108_MAG_00248,genus,NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,
Phaeocystis,TARA_ARC_108_MAG_00248,taxogroup_middle,NA NA NA NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,,Phaeocystis,TARA_ARC_108_MAG_00248,taxogroup_middle,NA NA NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,
Phaeocystis,TARA_ARC_108_MAG_00268,genus,NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,,Phaeocystis,TARA_ARC_108_MAG_00268,genus,NA NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,
Phaeocystis,TARA_ARC_108_MAG_00268,taxogroup_middle,NA NA NA NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,,Phaeocystis,TARA_ARC_108_MAG_00268,taxogroup_middle,NA NA NA NA NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,
Phaeocystis,TARA_ARC_108_MAG_00319,genus,NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,,Phaeocystis,TARA_ARC_108_MAG_00319,genus,NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,
Phaeocystis,TARA_ARC_108_MAG_00319,taxogroup_middle,NA NA NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,,Phaeocystis,TARA_ARC_108_MAG_00319,taxogroup_middle,NA NA NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,
Phaeocystis,TARA_ASW_2018_MAG_00036,genus,NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,,Phaeocystis,TARA_ASW_2018_MAG_00036,genus,NA NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,
Phaeocystis,TARA_ASW_2018_MAG_00036,taxogroup_middle,1 NA NA NA NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,,Phaeocystis,TARA_ASW_2018_MAG_00036,taxogroup_middle,1 NA NA NA NA NA NA NA,a646616737704dabd9502d3aaf10f55213639cf5,,,,,,,,,
Phaeocystis,TARA_ION_45_MAG_00154,genus,1 NA,589cbd0c1ebd9618f516ac7674b772320d6df481,,,,,,,,,,Phaeocystis,TARA_ION_45_MAG_00154,genus,1 NA,589cbd0c1ebd9618f516ac7674b772320d6df481,,,,,,,,,
Phaeocystis,TARA_ION_45_MAG_00154,taxogroup_middle,NA NA NA NA NA NA NA NA,589cbd0c1ebd9618f516ac7674b772320d6df481,,,,,,,,,,Phaeocystis,TARA_ION_45_MAG_00154,taxogroup_middle,NA NA NA NA NA NA,589cbd0c1ebd9618f516ac7674b772320d6df481,,,,,,,,,
